,Barrio,Latitud_barrio,Longitud_barrio,IdRest,Lugar,Latitud_lugar,Longitud_lugar,Categoría
2689,Santa paula,36.69171585904322,-4.447122602724611,4d55ad3748ea6ea8e1bdd7a3,El Paponazo,36.69388166616234,-4.448722218234716,Burger Joint
2690,Santa paula,36.69171585904322,-4.447122602724611,4c646d5e3f69c9b6b38988d9,Casa Marina Nieblas,36.694932413758956,-4.4499228810090665,Mediterranean Restaurant
2691,Santa paula,36.69171585904322,-4.447122602724611,4db963e94df0ded98bd0930e,El Botijo,36.690295482985675,-4.4456145,Steakhouse
2692,Santa paula,36.69171585904322,-4.447122602724611,4b770eb3f964a520d8782ee3,La Piccolina,36.69211466517057,-4.445859934239416,Italian Restaurant
2693,Santa paula,36.69171585904322,-4.447122602724611,4df35916b61cbd3ec01abcfc,Bar Mesón Paco,36.68887609171053,-4.448043096270104,Spanish Restaurant
2694,Santa paula,36.69171585904322,-4.447122602724611,4c2d29983a4d0f47496fe386,Rocío Tapas y Sushi,36.691620491084755,-4.443913093882549,Sushi Restaurant
2695,Santa paula,36.69171585904322,-4.447122602724611,4ddbaefcfa7637ab73dfdbd3,El Envero,36.6948362620114,-4.4432756128258815,Spanish Restaurant
2696,Santa paula,36.69171585904322,-4.447122602724611,4c9266071adc3704993c38d1,Belmonte Asador de Pollos,36.694091075894065,-4.450136646707239,Spanish Restaurant
2697,Santa paula,36.69171585904322,-4.447122602724611,4cfa35bd2d80a143141843d8,Tita Che,36.691365360648135,-4.443616473362712,Spanish Restaurant
2698,Santa paula,36.69171585904322,-4.447122602724611,4c683db95fae20a1caff48a6,Campo de Arroz,36.69165935912,-4.444635613027734,Chinese Restaurant
2699,Santa paula,36.69171585904322,-4.447122602724611,50e0d476e4b01580a929c486,Arte hambreysed,36.689951,-4.448594,Restaurant
2700,Santa paula,36.69171585904322,-4.447122602724611,558b1298498e5c83b1ce1ece,Jalar Casual Restaurant,36.6896008679609,-4.450890659985262,Tapas Restaurant
2701,Santa paula,36.69171585904322,-4.447122602724611,51f6cea4498ed573672b0af8,Cafetería-Burguer Eclipse,36.69436771581969,-4.444592461165416,Burger Joint
2702,Santa paula,36.69171585904322,-4.447122602724611,51d6c864498ed970997130e6,Campana El Cenachero,36.69466299262132,-4.4496038170466266,Seafood Restaurant
2703,Santa paula,36.69171585904322,-4.447122602724611,4dbbd591cda109aa6c8b5dbb,Taberna de Baco,36.6912,-4.443022,Food
2704,Santa paula,36.69171585904322,-4.447122602724611,4d8f35f51716a143c5c244f7,Vista Suiza II,36.69310158530723,-4.443966982194866,Mediterranean Restaurant
2705,Santa paula,36.69171585904322,-4.447122602724611,4bf7cee28d30d13a2e88ff17,Bella Vista Mare,36.689809,-4.442484,Italian Restaurant
2706,Santa paula,36.69171585904322,-4.447122602724611,4d91ba10270e6ea8d0e858ff,Burger Scooby,36.691085119391666,-4.444805542134987,Burger Joint
2707,Santa paula,36.69171585904322,-4.447122602724611,4e3d39de1838cb1b82ecf28c,Pizzorante Bellavista Mare,36.68985424997887,-4.442409386229074,Pizza Place
2708,Santa paula,36.69171585904322,-4.447122602724611,4e45aaf77d8b91a06584bd40,Pata Negra,36.690810585885764,-4.444843825822153,Spanish Restaurant
2709,Santa paula,36.69171585904322,-4.447122602724611,4c42ecbcff711b8d15341405,Papulinos III,36.69030699322083,-4.449563603702069,Steakhouse
2710,Santa paula,36.69171585904322,-4.447122602724611,51201367e4b0b8daea4aab4c,Tetería Déjà Vu,36.692413307909455,-4.44954852370563,Snack Place
2711,Santa paula,36.69171585904322,-4.447122602724611,4d67b4f12433a14344364fe0,Wok La Paz,36.691941450001615,-4.451067603367712,Asian Restaurant
2712,Santa paula,36.69171585904322,-4.447122602724611,4d749bfc0a22236ab0cc3702,Cafeteria Duran-Duran,36.69047399089138,-4.445027028266686,Breakfast Spot
2713,Santa paula,36.69171585904322,-4.447122602724611,4c65a7aaaebea59328ff70d0,Campo De Arroz,36.69423692537824,-4.450091406247485,Chinese Restaurant
2714,Santa paula,36.69171585904322,-4.447122602724611,5309f250498e04ed32f8368b,La Campana Playa,36.689772999953725,-4.442082890694284,Seafood Restaurant
2715,Santa paula,36.69171585904322,-4.447122602724611,4bb4524249bdc9b60cb70c10,La Gran Plaza,36.6945798504031,-4.450407323565524,Café
2716,San carlos,36.6902887232141,-4.442916508436406,4d29c407849f3704c1b38141,Pizzeria Lo Spuntino,36.6913534536697,-4.443461493593788,Italian Restaurant
2717,San carlos,36.6902887232141,-4.442916508436406,4c76c113d06b224bf54bfcd6,L'Álbero,36.69092758023831,-4.44721080773887,Pizza Place
2718,San carlos,36.6902887232141,-4.442916508436406,4db963e94df0ded98bd0930e,El Botijo,36.690295482985675,-4.4456145,Steakhouse
2719,San carlos,36.6902887232141,-4.442916508436406,573e1d25498e976bf2fcef9f,Nómadas Burger,36.69070344713795,-4.447057767818317,Burger Joint
2720,San carlos,36.6902887232141,-4.442916508436406,4c2d29983a4d0f47496fe386,Rocío Tapas y Sushi,36.691620491084755,-4.443913093882549,Sushi Restaurant
2721,San carlos,36.6902887232141,-4.442916508436406,4cfa35bd2d80a143141843d8,Tita Che,36.691365360648135,-4.443616473362712,Spanish Restaurant
2722,San carlos,36.6902887232141,-4.442916508436406,4b770eb3f964a520d8782ee3,La Piccolina,36.69211466517057,-4.445859934239416,Italian Restaurant
2723,San carlos,36.6902887232141,-4.442916508436406,51503c4be4b02f70eaced32c,Jesús Gutiérrez - Amitabha,36.686394382405,-4.443990948683035,Gastropub
2724,San carlos,36.6902887232141,-4.442916508436406,4df35916b61cbd3ec01abcfc,Bar Mesón Paco,36.68887609171053,-4.448043096270104,Spanish Restaurant
2725,San carlos,36.6902887232141,-4.442916508436406,4bf7cee28d30d13a2e88ff17,Bella Vista Mare,36.689809,-4.442484,Italian Restaurant
2726,San carlos,36.6902887232141,-4.442916508436406,4dbbd591cda109aa6c8b5dbb,Taberna de Baco,36.6912,-4.443022,Food
2727,San carlos,36.6902887232141,-4.442916508436406,4c683db95fae20a1caff48a6,Campo de Arroz,36.69165935912,-4.444635613027734,Chinese Restaurant
2728,San carlos,36.6902887232141,-4.442916508436406,4e3d39de1838cb1b82ecf28c,Pizzorante Bellavista Mare,36.68985424997887,-4.442409386229074,Pizza Place
2729,San carlos,36.6902887232141,-4.442916508436406,53b5931f498ee296db4b3396,Pizzería Di Carlo,36.69363192808559,-4.440064045796879,Pizza Place
2730,San carlos,36.6902887232141,-4.442916508436406,4c94b48703413704dc3e74ef,Chiringuito Casa Lucas,36.68807739054579,-4.443089462247217,Seafood Restaurant
2731,San carlos,36.6902887232141,-4.442916508436406,4d8f35f51716a143c5c244f7,Vista Suiza II,36.69310158530723,-4.443966982194866,Mediterranean Restaurant
2732,San carlos,36.6902887232141,-4.442916508436406,4d91ba10270e6ea8d0e858ff,Burger Scooby,36.691085119391666,-4.444805542134987,Burger Joint
2733,San carlos,36.6902887232141,-4.442916508436406,51f6cea4498ed573672b0af8,Cafetería-Burguer Eclipse,36.69436771581969,-4.444592461165416,Burger Joint
2734,San carlos,36.6902887232141,-4.442916508436406,4e45aaf77d8b91a06584bd40,Pata Negra,36.690810585885764,-4.444843825822153,Spanish Restaurant
2735,San carlos,36.6902887232141,-4.442916508436406,54ce360c498e4249449bff76,Hombre Lobo Grill,36.692814895289594,-4.4408028399563815,American Restaurant
2736,San carlos,36.6902887232141,-4.442916508436406,4db32f9343a1369cb59d8a6d,Chiringuito María,36.69136029599211,-4.441140621463727,Seafood Restaurant
2737,San carlos,36.6902887232141,-4.442916508436406,5309f250498e04ed32f8368b,La Campana Playa,36.689772999953725,-4.442082890694284,Seafood Restaurant
2738,San carlos,36.6902887232141,-4.442916508436406,4d749bfc0a22236ab0cc3702,Cafeteria Duran-Duran,36.69047399089138,-4.445027028266686,Breakfast Spot
2739,San carlos,36.6902887232141,-4.442916508436406,5447f95e498e49ee7c7ddeae,restaurante Ryugin,36.69350921324332,-4.440647038980487,Asian Restaurant
2740,San carlos,36.6902887232141,-4.442916508436406,4eac7857b6343396875a70b2,Hamburguesería Los Morritos,36.68747476302087,-4.443555157631636,Burger Joint
2741,San carlos,36.6902887232141,-4.442916508436406,4c4dd98792b6a5930522fa6e,Chiringuito Escribano,36.69285734650784,-4.439975111527402,Seafood Restaurant
2742,Virgen del carmen,36.730504252088664,-4.475221989987674,4bbc53fbed7776b02c803f51,Cafe Atalaya,36.72621117875944,-4.47427637693146,Café
2743,Virgen del carmen,36.730504252088664,-4.475221989987674,4bcef12eb6c49c7464d99791,MasQPizza,36.72612601099426,-4.4745720646630796,Pizza Place
2744,Virgen del carmen,36.730504252088664,-4.475221989987674,4bc61eb742419521279f031d,Taberna Las Brujas,36.726149,-4.474303,Tapas Restaurant
2745,Virgen del carmen,36.730504252088664,-4.475221989987674,4e5025e1b61cf637a4ffc4f7,Baguetería de mami,36.72605680645088,-4.475934942914705,Burger Joint
2746,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4d471778bbb1a14340596472,Diboka,36.72596223428549,-4.4431869071177434,Restaurant
2747,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4d84b7b302eb548160e333f5,La Cantina,36.72137665464397,-4.444693789523576,Seafood Restaurant
2748,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,52fbe384498eb7dded2459cb,Restaurante Tunante,36.72616212011993,-4.444225549790934,Sushi Restaurant
2749,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4dc3e5411fc749941277980d,TapeArte,36.72609689921843,-4.443071179108602,Tapas Restaurant
2750,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4c239eb2136d20a1ad7fe061,Restaurante Bar Oña 2,36.7225365933352,-4.449739706375073,Restaurant
2751,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4d75f949004b370429f9fb93,Cafeteria-bar Juani,36.72361297320252,-4.451286792755127,Café
2752,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4d432e222dd937046e9b267c,Il Panino,36.726340913683494,-4.444131265998711,Italian Restaurant
2753,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4e7e4bcfd3e3e0e27ba40931,Rosario's,36.72629596292587,-4.443390369415283,Burger Joint
2754,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4c6a77358d22c92851c5b945,Mesón El Martinete,36.72183117370453,-4.4454433134926985,Spanish Restaurant
2755,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4e8f5e057ee60278a569ef60,Tapería Uno Y Medio,36.725779266220194,-4.443119804665345,Tapas Restaurant
2756,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4ce6ddf4d99f721e0f8ba673,Livraria,36.721620309528774,-4.446388879269012,Café
2757,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4d99bbad2bd6f04dd3778450,Restaurante Al-Andalus,36.72236914951659,-4.4485351201416865,Spanish Restaurant
2758,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4eed14aa775b3c580d167c57,El Laberinto,36.72584049,-4.44316869,Burger Joint
2759,Parque arroyo del cuarto,36.72461855278842,-4.446339164473142,4f456d28e4b05a78af1a89cd,Tito El Egipcio,36.728189329102285,-4.443481682378617,Fast Food Restaurant
2760,Los millones,36.72480525505935,-4.445616711551021,4d471778bbb1a14340596472,Diboka,36.72596223428549,-4.4431869071177434,Restaurant
2761,Los millones,36.72480525505935,-4.445616711551021,4d84b7b302eb548160e333f5,La Cantina,36.72137665464397,-4.444693789523576,Seafood Restaurant
2762,Los millones,36.72480525505935,-4.445616711551021,4dc3e5411fc749941277980d,TapeArte,36.72609689921843,-4.443071179108602,Tapas Restaurant
2763,Los millones,36.72480525505935,-4.445616711551021,52fbe384498eb7dded2459cb,Restaurante Tunante,36.72616212011993,-4.444225549790934,Sushi Restaurant
2764,Los millones,36.72480525505935,-4.445616711551021,4c239eb2136d20a1ad7fe061,Restaurante Bar Oña 2,36.7225365933352,-4.449739706375073,Restaurant
2765,Los millones,36.72480525505935,-4.445616711551021,4d432e222dd937046e9b267c,Il Panino,36.726340913683494,-4.444131265998711,Italian Restaurant
2766,Los millones,36.72480525505935,-4.445616711551021,4e7e4bcfd3e3e0e27ba40931,Rosario's,36.72629596292587,-4.443390369415283,Burger Joint
2767,Los millones,36.72480525505935,-4.445616711551021,4c6a77358d22c92851c5b945,Mesón El Martinete,36.72183117370453,-4.4454433134926985,Spanish Restaurant
2768,Los millones,36.72480525505935,-4.445616711551021,4e8f5e057ee60278a569ef60,Tapería Uno Y Medio,36.725779266220194,-4.443119804665345,Tapas Restaurant
2769,Los millones,36.72480525505935,-4.445616711551021,4ce6ddf4d99f721e0f8ba673,Livraria,36.721620309528774,-4.446388879269012,Café
2770,Los millones,36.72480525505935,-4.445616711551021,4eed14aa775b3c580d167c57,El Laberinto,36.72584049,-4.44316869,Burger Joint
2771,Los millones,36.72480525505935,-4.445616711551021,4d99bbad2bd6f04dd3778450,Restaurante Al-Andalus,36.72236914951659,-4.4485351201416865,Spanish Restaurant
2772,Los millones,36.72480525505935,-4.445616711551021,4f456d28e4b05a78af1a89cd,Tito El Egipcio,36.728189329102285,-4.443481682378617,Fast Food Restaurant
2773,Los millones,36.72480525505935,-4.445616711551021,4cdbb6c3df986ea84cd6cb16,Café Bar Martos,36.722616125,-4.440718374999999,Café
2774,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4d97935ae07ea35d207bdd02,Restaurante Japonés Kyoto,36.71114867208626,-4.428592307234352,Japanese Restaurant
2775,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4d2bedb8ebacb1f777571050,Los Valle Churros Y Chocolate,36.71308977972861,-4.429276361041498,Café
2776,Plaza de toros vieja,36.71184524230923,-4.427464547540838,50b61c9ce4b0be8d47ed47ca,Óleo Mediterránea Sushi Bar,36.71449485024844,-4.425751118892808,Sushi Restaurant
2777,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4b6ddacff964a52006962ce3,Candamil,36.71448068341679,-4.427384907323258,Spanish Restaurant
2778,Plaza de toros vieja,36.71184524230923,-4.427464547540838,58d8e8852f91cb026fc2d921,Da Saveria,36.714436,-4.428686,Italian Restaurant
2779,Plaza de toros vieja,36.71184524230923,-4.427464547540838,542010f2498ec006c4128241,Mesón Ibérico,36.71475469015449,-4.4239918434387056,Spanish Restaurant
2780,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4d11f2b30ad2f04d61c4a854,Eguzki Bar,36.714614897157375,-4.424884357429981,Restaurant
2781,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4cd55da294848cfa29b3e5b1,Recoleta Steak House,36.71412478709954,-4.424277895751756,Argentinian Restaurant
2782,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4edff3069adf58ec9d75a72a,Restaurante Gallego Candemil,36.714130785217215,-4.426817737319209,Spanish Restaurant
2783,Plaza de toros vieja,36.71184524230923,-4.427464547540838,53ea7257498e3da8acbf68b5,La Deriva,36.71580678492146,-4.42481499145511,Restaurant
2784,Plaza de toros vieja,36.71184524230923,-4.427464547540838,5037dc00e4b0107229393daa,Asakusa,36.71568126934967,-4.428105735395536,Asian Restaurant
2785,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4d174244cc216ea8d2026ed3,Wok Directo,36.709471627,-4.42812279,Asian Restaurant
2786,Plaza de toros vieja,36.71184524230923,-4.427464547540838,56812806498e639d229e20e4,La Perica,36.712707,-4.431224,Bistro
2787,Plaza de toros vieja,36.71184524230923,-4.427464547540838,53c7b138498edeb14aeb833f,Mister Noodles,36.714144409702996,-4.431247528191334,Asian Restaurant
2788,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4c0a81f9009a0f479b7be9bf,Foster's Hollywood,36.71174915391996,-4.433055624507523,American Restaurant
2789,Plaza de toros vieja,36.71184524230923,-4.427464547540838,57a5fb23498ec1f9eaff9370,Lizarran,36.71177,-4.431787,Tapas Restaurant
2790,Plaza de toros vieja,36.71184524230923,-4.427464547540838,53221600498ee5e1964f4286,D'Vinos y Copas,36.71392186070266,-4.427998689129238,Tapas Restaurant
2791,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4c59662404f9be9a2b20ef60,100 Montaditos,36.711929342809285,-4.432753558160035,Sandwich Place
2792,Plaza de toros vieja,36.71184524230923,-4.427464547540838,54b0e969498efd7048f91ce8,La Mar de Soler,36.71400220119432,-4.43016920622685,Seafood Restaurant
2793,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4be9586288ed2d7f37d6cc1d,Juandi,36.712127264978236,-4.430641544039722,Spanish Restaurant
2794,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4d3076097791224bb268d142,Bar Nuestra Señora Del Gran Poder,36.713339606373125,-4.429434725615097,Spanish Restaurant
2795,Plaza de toros vieja,36.71184524230923,-4.427464547540838,509eb5c6e4b076197c36fbb2,Taco Bell,36.71196338414721,-4.432356646577947,Fast Food Restaurant
2796,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4cdbfc41930af04dafb78d97,Romolo y Remo,36.71444434361937,-4.4263226370374396,Italian Restaurant
2797,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4cfd4a97c6cca35df20f9632,Mendivil,36.71352696745083,-4.430968807320731,Burger Joint
2798,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4f6875bde4b0141f196a0c54,Brunch,36.711153935633845,-4.427264922696479,Diner
2799,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4cd8556a5e1b721eaba239d9,Restaurante Chino Flamingo,36.71285041048879,-4.429131699427124,Chinese Restaurant
2800,Plaza de toros vieja,36.71184524230923,-4.427464547540838,50410dd6e4b0805b9ecf3101,Tomaquet,36.71203336501356,-4.432769714952517,Tapas Restaurant
2801,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4cea7f080f196dcb142052ae,Ginos,36.71191961904099,-4.433061031046492,Italian Restaurant
2802,Plaza de toros vieja,36.71184524230923,-4.427464547540838,535186a7498eeed73b6567c6,real istanbul restaurante,36.712596258429265,-4.4307671664995025,Kebab Restaurant
2803,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4cce9ca27c2ff04d1997a57e,Sabora,36.71271921091947,-4.432065944835818,Breakfast Spot
2804,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4ca0b3fc8afca0933ef71416,Dunkin' Coffee,36.7119470352626,-4.43186768167432,Donut Shop
2805,Plaza de toros vieja,36.71184524230923,-4.427464547540838,573255b3498ea705007c2e4a,Alma Alpujarreña Taberna,36.714706,-4.424462,Spanish Restaurant
2806,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4ec8179d6da1d1092f57c152,Taberna K-pote,36.7146422,-4.4249824,Spanish Restaurant
2807,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4d066d379d33a1436b4bc678,Snack Bar Aqua,36.714527,-4.424398,Gastropub
2808,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4c44188f36d6a5939dfe69a8,Bar Regina,36.715063137251825,-4.424633035303874,Tapas Restaurant
2809,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4e20aba5a80968cf3e379575,Brasayleña Vialia,36.71194247581049,-4.433045270133818,Brazilian Restaurant
2810,Plaza de toros vieja,36.71184524230923,-4.427464547540838,57e67374498e0aaf378c05f0,Pizza Hut,36.712082,-4.432478,Pizza Place
2811,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4c0be9b4340720a193d28893,McDonald's,36.712152001571134,-4.4327116501858255,Fast Food Restaurant
2812,Plaza de toros vieja,36.71184524230923,-4.427464547540838,52bff8e911d29221e9a12278,Cafeteria Acuario,36.71432113647461,-4.4231343269348145,Cafeteria
2813,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4fb80c93e4b08d8adeb5d4f9,Plan B Food,36.715463739934215,-4.4267469167361035,Restaurant
2814,Plaza de toros vieja,36.71184524230923,-4.427464547540838,4d5b8c8b515fa1433c1f3382,Bar Alcazaba,36.714454,-4.42309,Café
2815,Plaza de toros vieja,36.71184524230923,-4.427464547540838,57e19c80498e0a4691022f86,Pomodoro,36.71463,-4.43176,Pizza Place
2816,Camino de suarez,36.726686851154525,-4.436634230016373,4e34069818a8efdb175f77ea,Carpanta,36.72723254759418,-4.437626599853941,Burger Joint
2817,Camino de suarez,36.726686851154525,-4.436634230016373,4e5b6bda18388cd5cbbc340e,Café Bar Churrería La Cacería,36.72715806731288,-4.434919272302779,Spanish Restaurant
2818,Camino de suarez,36.726686851154525,-4.436634230016373,4c6d9ff0d5c3a1cd4c08c62b,Ipanema,36.723652,-4.438625,Burger Joint
2819,Camino de suarez,36.726686851154525,-4.436634230016373,4d18ea7fe190721ec96a2521,Café Bar Lezo,36.72965947702972,-4.434207671861714,Breakfast Spot
2820,Camino de suarez,36.726686851154525,-4.436634230016373,4d7de3986174a35db09a7e03,Cafetería Serunion Hospital Civil,36.727680188534364,-4.432185715779848,Restaurant
2821,Camino de suarez,36.726686851154525,-4.436634230016373,4ebba82a722e58fca03dba3f,Café Bar Puche,36.729714421671495,-4.433978176548416,Breakfast Spot
2822,Camino de suarez,36.726686851154525,-4.436634230016373,4fe8abe1e4b0972a1e0aa8d5,Ke Kaña Tapería,36.73013467523815,-4.439551419097245,Snack Place
2823,Camino de suarez,36.726686851154525,-4.436634230016373,4e4a3af12271ac3f6bd19ed5,Café Bar Candelaria,36.73026852118034,-4.439320236171389,Breakfast Spot
2824,Camino de suarez,36.726686851154525,-4.436634230016373,4cb0d28dc5e6a1cd51bad8f6,El Tiburón Taurino,36.723131401022926,-4.43347692489624,Restaurant
2825,La bresca,36.727625461401445,-4.436014622932302,4e34069818a8efdb175f77ea,Carpanta,36.72723254759418,-4.437626599853941,Burger Joint
2826,La bresca,36.727625461401445,-4.436014622932302,4e5b6bda18388cd5cbbc340e,Café Bar Churrería La Cacería,36.72715806731288,-4.434919272302779,Spanish Restaurant
2827,La bresca,36.727625461401445,-4.436014622932302,4d18ea7fe190721ec96a2521,Café Bar Lezo,36.72965947702972,-4.434207671861714,Breakfast Spot
2828,La bresca,36.727625461401445,-4.436014622932302,4ebba82a722e58fca03dba3f,Café Bar Puche,36.729714421671495,-4.433978176548416,Breakfast Spot
2829,La bresca,36.727625461401445,-4.436014622932302,4d7de3986174a35db09a7e03,Cafetería Serunion Hospital Civil,36.727680188534364,-4.432185715779848,Restaurant
2830,La bresca,36.727625461401445,-4.436014622932302,4e4a3af12271ac3f6bd19ed5,Café Bar Candelaria,36.73026852118034,-4.439320236171389,Breakfast Spot
2831,La bresca,36.727625461401445,-4.436014622932302,4fe8abe1e4b0972a1e0aa8d5,Ke Kaña Tapería,36.73013467523815,-4.439551419097245,Snack Place
2832,La bresca,36.727625461401445,-4.436014622932302,4c6d9ff0d5c3a1cd4c08c62b,Ipanema,36.723652,-4.438625,Burger Joint
2833,Arroyo de los angeles,36.73066837782918,-4.432974813058114,52a5cbc911d27fc431160ce4,Pizzeria NeNiNa,36.73355675130565,-4.433666614718655,Pizza Place
2834,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4ba21eadf964a52028dd37e3,El Jardín,36.733800177126795,-4.433378858124179,Chinese Restaurant
2835,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4d82fa0d61676dcb879b51e4,Restaurante Bar Oña 1,36.72694889344208,-4.430049008430344,Spanish Restaurant
2836,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4ebba82a722e58fca03dba3f,Café Bar Puche,36.729714421671495,-4.433978176548416,Breakfast Spot
2837,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4d18ea7fe190721ec96a2521,Café Bar Lezo,36.72965947702972,-4.434207671861714,Breakfast Spot
2838,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4e5b6bda18388cd5cbbc340e,Café Bar Churrería La Cacería,36.72715806731288,-4.434919272302779,Spanish Restaurant
2839,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4d7de3986174a35db09a7e03,Cafetería Serunion Hospital Civil,36.727680188534364,-4.432185715779848,Restaurant
2840,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4c2e231a3a4d0f47f308e586,McDonald's,36.73394382097734,-4.431336143387885,Fast Food Restaurant
2841,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4d232106e56f6ea87caa8a1d,Gambrinus,36.73414917650559,-4.431787231779148,Restaurant
2842,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4dc41cfad22dafda2f8292dc,Jamaica Café,36.73434390337642,-4.432071504023709,Café
2843,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4ce692d3e1eeb60c04a197ae,Mesón Los Robles de León,36.73310862228418,-4.429294889774708,BBQ Joint
2844,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4f76c7c7e4b0df5436134f36,El Zodiaco,36.734504,-4.43366,Diner
2845,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4de3f0757d8b2547eb275d92,El rincon de Cruz Blanca,36.7343754561157,-4.431520907443681,Tapas Restaurant
2846,Arroyo de los angeles,36.73066837782918,-4.432974813058114,4cc156a256bda0930b43eb35,Bar Rosaleda,36.73249638939858,-4.428271982849328,Café
2847,Victoria eugenia,36.72930424789954,-4.435967788707786,4e34069818a8efdb175f77ea,Carpanta,36.72723254759418,-4.437626599853941,Burger Joint
2848,Victoria eugenia,36.72930424789954,-4.435967788707786,4e5b6bda18388cd5cbbc340e,Café Bar Churrería La Cacería,36.72715806731288,-4.434919272302779,Spanish Restaurant
2849,Victoria eugenia,36.72930424789954,-4.435967788707786,4ebba82a722e58fca03dba3f,Café Bar Puche,36.729714421671495,-4.433978176548416,Breakfast Spot
2850,Victoria eugenia,36.72930424789954,-4.435967788707786,4d18ea7fe190721ec96a2521,Café Bar Lezo,36.72965947702972,-4.434207671861714,Breakfast Spot
2851,Victoria eugenia,36.72930424789954,-4.435967788707786,4e4a3af12271ac3f6bd19ed5,Café Bar Candelaria,36.73026852118034,-4.439320236171389,Breakfast Spot
2852,Victoria eugenia,36.72930424789954,-4.435967788707786,4fe8abe1e4b0972a1e0aa8d5,Ke Kaña Tapería,36.73013467523815,-4.439551419097245,Snack Place
2853,Victoria eugenia,36.72930424789954,-4.435967788707786,4d7de3986174a35db09a7e03,Cafetería Serunion Hospital Civil,36.727680188534364,-4.432185715779848,Restaurant
2854,Mangas verdes,36.74142334881605,-4.417535610823136,4c3f07c1b8b4be9ad2e5ccef,Marisqueria El Cateto,36.74444804687116,-4.415152040685539,Seafood Restaurant
2855,Mangas verdes,36.74142334881605,-4.417535610823136,55930209498ef5eb021c6073,Bar Lima,36.73919320378683,-4.420894139568691,Restaurant
2856,Mangas verdes,36.74142334881605,-4.417535610823136,4f0de818e4b01660dd0217a4,Paema,36.74261150264822,-4.422200389791244,Burger Joint
2857,Mangas verdes,36.74142334881605,-4.417535610823136,4be8901588ed2d7f6b0acc1d,Bar Fernández,36.74357836110334,-4.422082901000977,Tapas Restaurant
2858,Mangas verdes,36.74142334881605,-4.417535610823136,51d5dd74498ec498fd432521,El Pincho Andalu,36.743625,-4.422117,Tapas Restaurant
2859,Mangas verdes,36.74142334881605,-4.417535610823136,4cdefd0970bba1cdadee63c4,Copacabana,36.743687,-4.42229617,Burger Joint
2860,Las palmeras,36.7270321752303,-4.40103926572289,4cada836628cb1f727142d15,Abreboca,36.72978455235093,-4.4027049285331445,Mediterranean Restaurant
2861,Las palmeras,36.7270321752303,-4.40103926572289,4c041da958dad13a95364897,Limonar 40,36.72773210779663,-4.397914096870283,Spanish Restaurant
2862,Las palmeras,36.7270321752303,-4.40103926572289,50c3b9a4e4b0a6a64f3ca006,Matahambre,36.728885996970234,-4.4021579821496415,Restaurant
